Entry	Entry Name
O68563	FUR_PSEFL
O68583	MUKB_HAEAE
O68936	RS10_SERMA
O69055	PTXE_STUST
O69227	HSLU_BUCSC
O69450	FUR1_MYCFO
O73698	PUT2_TAKRU
O73777	IF4G2_CHICK
O73858	3SA6_NAJSP
O73859	3SA7_NAJSP
O76821	FABP_ACASI
O77027	CI_DROYA
O78700	NU1M_CABUN
O80003	NU1M_NYCNO
O81214	DAD1_MAIZE
O81920	IF6_BETVU
O81980	CFI1_SOYBN
O86103	DNAK_AQUPY
O86376	OTC_NEIAN
O86382	RECA_NEIEG
O86403	RECA_NEIPE
O86411	RECA_NEISI
O86414	RECA_NEISU
O87726	FMT_VIBAL
O87734	RL1_STRLA
O87790	HPPK_PSEPU
O87883	OXYR_MYCXE
O87971	YUKR_YERRU
O93227	DEM_AGAAN
O93636	RS7_METMT
O93639	RS7_METTE
O96614	SER1_GALME
O96615	SER2_GALME
O96669	SCK_HOTTA
O96785	HUNB_CLOAL
O96810	PETM_SKECO
O96900	VSP1_SCOSU
O97039	RX_DUGJA
O97513	IL2_ORCOR
O97557	TUFT1_PIG
O97646	AMEL_ORNAN
O97647	AMEL_TACAC
O98448	CY550_THAWE
O98840	MATK_HYDQU
P00863	DCHS_MICSP
P00868	RBS1_PEA
P00896	TRPE_CITFR
P01091	2SS1_BRANA
P01105	MYBE_AVILE
P01182	NEU2_HORSE
P01300	PAHO_PIG
P01301	PAHO_SHEEP
P01635	KV5A3_MOUSE
P01638	KV5A6_MOUSE
P01642	KV5A9_MOUSE
P01690	KV09_RABIT
P01691	KV10_RABIT
P01692	KV11_RABIT
P01698	KV17_RABIT
P01736	TVB3_MOUSE
P01879	IGHA_RABIT
P01883	IGHD_RAT
P02217	GLB2_GLYDI
P02243	HCYA_TACTR
P02343	DBH_SYNY1
P02732	ANP3_PAGBO
P02826	HSP7A_DROSI
P02846	CHA1_ANTPO
P02847	CHB4_ANTPO
P02848	CHB1_ANTPO
P02851	BAR2_CHITE
P02861	GLT1_WHEAT
P02862	GLT2_WHEAT
P02864	HORC_HORVS
P02875	LEC_MACAX
P02898	VSG7_TRYBR
P03358	POL_RSFFV
P03645	G_BPST1
P03648	VGH_BPST1
P03978	TVC2_MOUSE
P04082	IAA_KITAU
P04097	SCX5_BUTOC
P04098	SCX8_BUTOC
P04213	TVB5_MOUSE
P04215	HV02_HETFR
P04262	K2CB_BOVIN
P04677	NODC_BRASP
P04678	NODC_RHILT
P04679	NODC_RHISM
P04705	ZEAB_MAIZE
P04728	GDA8_WHEAT
P04730	GDB3_WHEAT
P05048	UBX_DROFU
P05079	RDRP_TRVPS
P05115	BCCP_SOLLC
P05223	CAER2_XENLA
P05229	KNOB_PLAFD
P05391	RL7_ARTGL
P05393	RL7_CLOPA
P05395	RL7_SALCS
P05409	TMG10_METTL
P05419	CALN_CHICK
P05542	CD4_SHEEP
P05663	PKG3_ADE07
P05685	CHB4_BOMMO
P05815	ZEAV_MAIZE
P05912	TAT_SIVM2
P05932	CALMB_ARBPU
P05934	CALM_STRPU
P05935	CALM_LYTPI
P05993	PAPA5_CARPA
P06013	VSI0_TRYBB
P06016	VSAC_TRYBB
P06017	VSA8_TRYBB
P06220	LACI_KLEPN
P06456	VL1_FPVL
P06471	HOR3_HORVU
P06472	HOR7_HORVU
P06600	PRP33_DAUCA
P06674	ZEA3_MAIZE
P06679	ZEAWW_MAIZE
P06884	PAHO_FELCA
P06916	FIRA_PLAFF
P06936	GAG_AVEV1
P06937	GAG_AVEV2
P07094	PHSM_KLEPN
P07209	VSM0_TRYBB
P07398	RBS3_WHEAT
P08079	GDB0_WHEAT
P08269	NEP_I76AM
P08271	NEP_I63A3
P08275	NEP_I24A0
P08279	NEP_I61A0
P08626	ICI3_HORVU
P08724	BAR1_CHIPA
P08725	BAR2_CHIPA
P08726	BAR6_CHITE
P08809	REV_SIVM2
P08820	ICIS_VICFA
P08914	CHB8_BOMMO
P08915	CHB3_BOMMO
P08916	CHB7_BOMMO
P08917	CHB6_BOMMO
P08929	CHA3_BOMMO
P08930	CHCB2_ANTPO
P08931	CHCB3_ANTPO
P08976	LH18_EUGGR
P09075	HME60_APIME
P09076	HME30_APIME
P09080	HMB1_TRIGR
P09355	LSP_APIME
P09475	PPY_LOPAM
P09509	CAPSD_BWYVG
P09532	HMEN_TRIGR
P09614	NSS_BUNL7
P09636	HXA7_SALSA
P09637	HXA5_SALSA
P09638	HXB2_SALSA
P09674	RDRP_BPBZ1
P09684	VIP_GADMO
P09688	ACHA_ELEEL
P09821	FIXC_RHILE
P09863	IBB1_WHEAT
P09864	IBB2_WHEAT
P09865	IBD3_HIRME
P09887	HS22C_SOYBN
P0A058	KDPA_STAAU
P0A4B0	RS13_LACLC
P0C065	RL25_ANAVA
P0C088	NLTP_ARTVU
P0C0F0	CSPA_STRPY
P0C0M8	KGUA_STAEP
P0C134	NS1_INCGL
P0C135	NEP_INCGL
P0C136	NS1_INCJH
P0C137	NEP_INCJH
P0C138	NS1_INCTA
P0C139	NEP_INCTA
P0C140	NS1_INCMI
P0C141	NS1_INCYA
P0C142	NEP_INCYA
P0C181	NIFJ_ANAVA
P0C1E7	OBG_CORML
P0C1G1	UP1_URTPI
P0C1G5	MDH_KLEPR
P0C1X3	TUXA_CRYPS
P0C1X4	TUXA_POLAB
P0C223	BMPA_BORAF
P0C252	I2BA_CONEM
P0C255	I2BB_CONFI
P0C256	I1B1_CONFI
P0C257	I1B1_CONMA
P0C259	I1B2_CONST
P0C2A1	TXA_ANDCR
P0C2A2	TXBA_ANDCR
P0C2A3	TXBB_ANDCR
P0C2B3	OPPA_LACLC
P0C2M4	CC1_BUNCI
P0C2S2	GUNA_ACETH
P0C2S9	TX29A_PHONI
P0C5B7	PP4R2_RABIT
P0C5J6	SCXMT_PARLS
P0C5J8	SXPLT_PARLS
P0C5S7	SIXP1_MESMA
P0C5U4	NEP_I05A1
P0C5Z9	SPXH_STAAU
P0C832	O167_CONST
P0C891	OEP80_PEA
P0C8B6	STX1_SCOAN
P0C8B7	STX1_SCOVN
P0C8B8	STX2_SCOAN
P0C8B9	STX2_SCOVN
P0C8C0	STX3A_SCOAN
P0C8C1	STX3B_SCOAN
P0C8C2	STX3_SCOVN
P0C8C3	STX4_SCOAN
P0C8C4	STX4_SCOVN
P0C8C5	STX5_SCOAN
P0C8C6	STX5_SCOVN
P0C8C7	STX6_SCOAN
P0C8C8	STX7_SCOVN
P0C8C9	STX8A_SCOAN
P0C8D0	STX8B_SCOAN
P0C8D1	STX8A_SCOVN
P0C8D2	STX8B_SCOVN
P0C8D3	STX9_SCOVN
P0C8D4	VA5A_SCOAN
P0C8D5	VA5B_SCOAN
P0C8D6	VA5A_SCOVN
P0C8D7	VA5B_SCOVN
P0C8D8	VA5C_SCOVN
P0C8U5	CA14_CONMN
P0C8W7	P1196_TITST
P0C8W8	P2699_TITST
P0C8W9	P4913_TITST
P0C8X0	P7629_TITST
P0C8X1	P9797_TITST
P0C8X7	KAXU0_TITST
P0C911	SCX_ANDMA
P0C963	DFP2_ANTMY
P0CAP8	IPYR_PSEGP
P0CAQ2	CA43A_CONAH
P0CAQ3	CA43B_CONAH
P0CAQ7	CA16B_CONLE
P0CAQ9	CA14B_CONQU
P0CAR0	VKTG1_MICPY
P0CAR2	3SO3_MICPY
P0CAR3	3S1E1_MICPY
P0CAR5	3S1E3_MICPY
P0CAS8	PA2H1_MICPY
P0CAZ8	CT115_LACTA
P0CC11	BENG_DECBE
P0CE74	CA12_CONBN
P0CF14	TA2GS_AGEOR
P0CF15	TA2GV_AGEOR
P0CH21	CM36_CONPL
P0CH22	M34_CONPL
P0CH23	CM35_CONPL
P0CH59	HN131_CYRHA
P0CH73	HN522_CYRHA
P0CH74	HN634_CYRHA
P0CH75	VKT25_CYRHA
P0CH88	SP4_BOMTE
P0CH89	HUGA_VESMC
P0CI53	SNAAL_LYCMC
P0CI60	SNAY5_LYCMC
P0CI88	CLKTX_LYCMC
P0CT85	FAEA_TALSN
P0CU16	YI71_SCHPO
P0CV88	SLBH_CROAT
P0CV90	VSPH_CROAT
P0CW08	FLPA_METMZ
P0CW85	FIS_PROVU
P0CY58	COBT_RHOCA
P0CY67	O169_CONBU
P0CY68	O17A_CONBU
P0CY69	O17B_CONBU
P0CY70	O16C_CONBU
P0CY71	O17D_CONBU
P0CY72	O16E_CONBU
P0CY74	CM17_CONBU
P0CY76	CA121_CONBU
P0CY77	CA122_CONBU
P0CY81	CA426_CONBU
P0CY82	CA427_CONBU
P0DJ30	AJN10_ANGJA
P0DJ66	VKT17_CYRHA
P0DJ69	VKT52_CYRHA
P0DJ74	VKT76_CYRHA
P0DJB0	3X_MICLE
P0DJB7	CU9B_CONCL
P0DJQ1	PA2HC_TRIST
P0DKL7	PA2HA_VIPRE
P0DL14	CRVPA_NAJHA
P0DL15	CRVPB_NAJHA
P0DL16	CRVP_NAJMO
P0DL17	CRVP_HEMHA
P0DL18	CRVP_OVOOK
P0DL19	CRVPA_NOTSC
P0DL20	CRVPA_PSEGT
P0DL21	CRVPA_PSECT
P0DL25	SCXU_TITPA
P0DL61	SCR_ANEVI
P0DM47	VKT_MICAT
P0DMG5	CRVP_BOTCO
P0DMG6	CRVP_BOTFO
P0DMG7	NGFV_BOTCO
P0DMH1	SL_BOTFO
P0DMH2	VM1_BOTCO
P0DMH3	VM1_BOTFO
P0DMH4	VM2_BOTFO
P0DMH5	VSP_BOTCO
P0DMW8	VKT33_ACTEQ
P0DMW9	VKT34_ACTEQ
P0DMX5	BDS2C_ANTEL
P0DMZ0	GIG5_ANEVI
P0DMZ5	TX8C_ANEVI
P0DPW1	UX24A_THELO
P0DPW2	UX31A_THELO
P0DQA0	TXB5A_SCOMO
P0DQE8	TXJ1A_THELO
P0DQT0	NEMA8_RISOC
P0DRA9	TLCOE_LYCPR
P0DUW7	SMP90_STOME
P0DW29	VM2_CROMR
P0DX50	TX20A_PHOBO
P0DX51	TX35A_PHOBO
P10094	EST4_DROMO
P10095	EST5_DROMO
P10178	HMB3_TRIGR
P10179	HMB4_TRIGR
P10396	REP1_ECOLX
P10399	POL1_CHICK
P10400	POL1_MOUSE
P10438	SPAN1_BPPA2
P10466	TGB2_PVXXC
P10497	YPSS_RHILP
P10625	PLAS_MICAE
P10742	S25K_SOYBN
P10801	ODP1_AZOVI
P10887	MDH_NITAL
P10982	ACT1_ABSGL
P11160	LPTB_KLEOX
P11296	OPAC_NEIGO
P11297	OP28_NEIGO
P11324	HEX8_ADE03
P11500	HSP90_RABIT
P11503	HSP70_ONCVO
P11681	ABL_CALVI
P11726	OTCC_AERCA
P11728	NO75_MEDSA
P11736	CU32_LOCMI
P11738	CU54_LOCMI
P11917	KTRC_AREMA
P11918	KLOM_LUMTE
P12077	HSP74_LEIMA
P12078	HSP73_PLAFA
P12320	TRPD_PECCA
P12321	TRPD_SERMA
P12322	KLK1_CAVPO
P12358	PSBR_WHEAT
P12381	HUTU_KLEAE
P12603	NEP_INCJJ
P12622	CHVD_RHIRD
P12662	RET3_PIG
P12663	RET3_SHEEP
P12664	RET3_RABIT
P12665	RET3_CRISP
P12666	RET3_CAVPO
P12761	AMEL_RABIT
P12795	HSP70_SCHJA
P12800	FIBG_CANLF
P12802	FIBB_ANAPL
P12806	EIF3B_PICAN
P12997	BIOB_CITFR
P13071	BIOA_CITFR
P13193	PSAF_MAIZE
P13544	HXD1_CHICK
P13571	HPTA_RABIT
P13774	LDH_PLAFA
P13813	110KD_PLAKN
P13817	KNOB_PLAFA
P13822	SANT_PLAFP
P13831	RESA_PLAFN
P13948	PIL3_ECOLX
P13951	RBS_SINAL
P14117	RL4_XENTR
P14128	RS1_PROSP
P14150	HMEN_SCHAM
P14157	HXB5_SHEEP
P14158	HXD3_SHEEP
P14159	HXD4_SHEEP
P14313	FIXA_RHILE
P14440	FIBA_ANTAM
P14441	FIBA_BISBO
P14444	FIBA_CAMDR
P14445	FIBA_CAVPO
P14447	FIBA_CERNI
P14449	FIBA_EQUAS
P14450	FIBA_FELCA
P14452	FIBA_HORSE
P14453	FIBA_HYLLA
P14455	FIBA_MANLE
P14456	FIBA_MELME
P14457	FIBA_MUNMU
P14458	FIBA_NEOVI
P14459	FIBA_ODOHE
P14460	FIBA_PIG
P14461	FIBA_RABIT
P14462	FIBA_RANTA
P14463	FIBA_SYNCA
P14469	FIBB_FELCA
P14482	FIBB_VULVU
P14485	CUP1_SARBU
P14486	CUP4_SARBU
P14487	CUP6_SARBU
P14535	FIBA_CERSI
P14536	FIBA_TAPTE
P14537	FIBB_CERSI
P14552	TRPB_KLEAE
P14610	THIL_PIG
P14627	PSAK_SPIOL
P14692	KAF8_SORBI
P14699	MAR2_LEIMA
P14700	MAR3_LEIMA
P14718	TRPF_METVO
P14803	OAR_PHOPY
P14834	HSP70_LEIMA
P14838	HXB5_CHICK
P15142	HM7X_CHICK
P15237	UL25_EHV1
P15466	RNL1_PIG
P15500	JHBP_MANSE
P15524	CSMA_CHLTI
P15525	CSMA_CHLPH
P15526	CSMB_PELLU
P15583	NU5M_LEITA
P15762	RR19_SINAL
P15821	YCF2_VICFA
P15856	ABDA_APIME
P15857	HM17_APIME
P15859	SCR_APIME
P15860	HM90_APIME
P15871	H11_WHEAT
P15872	H13_WHEAT
P15970	TOG1B_AGEAP
P15971	TOG2A_AGEAP
P15986	ACT6_SOYBN
P15987	ACT7_SOYBN
P16093	RIPK_TRIKI
P16103	POL_MCFF3
P16129	RBS1_ACEPE
P16130	RBS2_ACEPE
P16135	RBS2_ACEAT
P16252	CUC2C_HAECO
P16261	GDC_RAT
P16329	NO75_PEA
P16351	LEC_CROPI
P16352	LEC_CROJU
P16531	SVP2_CAVPO
P16716	RP132_SHEVK
P16852	IAC17_WHEAT
P17226	PSAK_PEA
P17229	PSAJ_PEA
P17337	URE1_MORMO
P17338	URE2_MORMO
P17339	URE3_MORMO
P17440	TAL1_CYBJA
P17441	TAL3_CYBJA
P17603	FLA1_METHU
P17645	OPS3_DROVI
P17718	2SS_MATST
P17874	DHSL_ANACY
P17877	GUN1_RUMJO
P17916	ALRX_PSEPU
P17991	HOR8_HORVU
P17992	HOR9_HORVU
P18000	CEA5_ECOLX
P18268	TRPC_BACPU
P18300	LUXB_KRYAS
P18346	ICP22_EHV4
P18503	CAS4_EPHMU
P18550	RR19_PETHY
P18554	US9_EHV1A
P18638	H5_COTJA
P18686	FRIL_SHEEP
P18712	ZG16_XENLA
P18713	ZG17_XENLA
P18715	ZG26_XENLA
P18716	ZG28_XENLA
P18717	ZG29_XENLA
P18718	ZG3_XENLA
P18719	ZG32_XENLA
P18720	ZG42_XENLA
P18721	ZG44_XENLA
P18722	ZG46_XENLA
P18723	ZG48_XENLA
P18724	ZG49_XENLA
P18726	ZG5A_XENLA
P18727	ZG52_XENLA
P18728	ZG53_XENLA
P18729	ZG57_XENLA
P18730	ZG58_XENLA
P18731	ZG62_XENLA
P18732	ZG64_XENLA
P18733	ZG66_XENLA
P18734	ZG67_XENLA
P18735	ZG7_XENLA
P18736	ZG71_XENLA
P18737	ZG8_XENLA
P18738	ZG9_XENLA
P18739	ZO10_XENLA
P18740	ZO14_XENLA
P18741	ZO15_XENLA
P18742	ZO19_XENLA
P18743	ZO2_XENLA
P18744	ZO20_XENLA
P18746	ZO26_XENLA
P18747	ZO28_XENLA
P18749	ZO6_XENLA
P18750	ZO61_XENLA
P18751	ZO71_XENLA
P18752	ZO72_XENLA
P18753	ZO84_XENLA
P18786	HISX_AZOBR
P18820	FER_PORAE
P18821	FER_PORPP
P18853	ZO8I_XENLA
P18890	RHG39_RAT
P18927	SCX2X_CENTE
P18992	HBB2_SAAHA
P19009	VITA1_XENLA
P19040	NU1M_ARTSA
P19042	NU2M_ARTSA
P19043	NU3M_ARTSA
P19046	NU4M_ARTSA
P19047	NU5M_ARTSA
P19048	NU6M_ARTSA
P19069	CO4_CAVPO
P19095	SAMP_MUSCA
P19133	FRIL_PIG
P19341	B2MG_CANLF
P19342	FIBB_THEGE
P19343	FIBB_PAPHA
P19344	FIBB_PAPAN
P19345	FIBB_MACFU
P19346	FIBB_ERYPA
P19347	VA1_BPBF2
P19363	GLB1_ARTSX
P19371	IPYR_NITV2
P19376	H1S_STRPU
P19577	PRTE_DICNO
P19589	PSBQ_PEA
P19601	SAX1_CHICK
P19628	CBPB_PROAT
P19663	TYPH_LACRH
P19749	RP35_SHEVK
P19842	LUXE_PHOLU
P19864	CYT3_WISFL
P19865	CRG2_RHIAS
P19897	TERM_BPM2
P19905	NTRC_VIBAL
P19916	DCML_PSECH
P19917	DCMM_PSECH
P19918	DCMS_PSECH
P19977	MDH_ACTMI
P19978	MDH_KIBAR
P19979	MDH_MICGL
P19980	MDH_PHEIM
P19981	MDH_PLAVE
P19982	MDH_STRAR
P19983	MDH_STRRS
P19985	ESTJ_MANSE
P20011	LIGA_TRAVE
P20012	LIGB_TRAVE
P20016	DHE2_THUTH
P20022	VATB_METTL
P20031	RL5_PROVU
P20032	RL24_PROVU
P20034	PDGFB_PIG
P20057	HEMO_CHICK
P20117	PSAD_PEA
P20118	PSAE_PEA
P20119	PSAF_PEA
P20120	PSAG_PEA
P20121	PSAH_PEA
P20140	PEP2_THUOR
P20162	LPTB_PSEPU
P20300	TRM1_PYRWO
P20400	OPGG_PSESY
P20412	GLB1_LAMSP
P20413	GLB4_LAMSP
P20479	GLN1B_PHOLP
P20658	PR10_CAVPO
P20677	SAMP_PLEPL
P20699	ACEA_HELAN
P20721	CYSPL_SOLLC
P20728	CAL1_CALGI
P20729	CHHA3_BOMMO
P20731	COG1_PARCM
P20732	COGA_PARCM
P20733	COGB_PARCM
P20734	COGC_PARCM
P20755	HA2P_RABIT
P20860	FMF1_ECOLX
P20864	CEMA_VICFA
P20900	PSAE_THEVL
P20913	HM19_XENLA
P20914	PO3F3_XENLA
P20956	HV01_XENLA
P20957	HV02_XENLA
P21157	COBQ_METVO
P21174	DPO3B_MICLU
P21215	12AH_CLOS4
P21222	NP30_STAAU
P21225	CHI1_PEA
P21227	CHIB_PEA
P21370	EST2_CULPI
P21586	RKGG_CARCR
P21587	RKGG_LEPKE
P21596	VG22_BPT2
P21597	VG22_BPT6
P21710	YFHA_KLEOX
P21787	P320_TRYBB
P21800	VAO_PLEOS
P21833	GUN1_SCLSC
P21834	GUN2_SCLSC
P21843	MCPT3_MOUSE
P21878	YPDA_GEOSE
P21959	CMC17_EIMAC
P21983	FLAA_TREPH
P21984	FLA1_SPIAU
P21985	FLA2_SPIAU
P21986	FLA3_SPIAU
P21987	FLA4_SPIAU
P21988	FLA1_TREPH
P22231	CAP8_ADECG
P22347	YVDE_LACLC
P22442	KARA_BROPL
P22556	POLG_TAMV
P22582	LECA1_PSOSC
P22583	LECA3_PSOSC
P22584	LECB1_PSOSC
P22585	LECB2_PSOSC
P22588	FIBS_BPP1
P22623	HSP72_PARLI
P22775	FIBR_PANIN
P22833	YIDC_PROMI
P22840	GYRB_PROMI
P22896	MERR_ACIFR
P23002	FLAW_AZOCH
P23021	CY550_ANCNO
P23029	RIP2_TRIKI
P23032	LEC3_ULEEU
P23036	CY552_SCHAZ
P23037	CY555_SCHAZ
P23078	PSAF_THEVL
P23081	EFG_GEOSE
P23084	HVC1_HETFR
P23085	HVC2_HETFR
P23086	HVC3_HETFR
P23087	HVCS_HETFR
P23210	VP19_HHV1K
P23310	RL16_GEOSE
P23332	J1_SWPVK
P23397	HMEN_HELTR
P23398	UBIQP_STRPU
P23649	NU1M_ASTFO
P23667	CO3_XENLA
P23723	PUTP_KLEOX
P23777	PP1_BRANA
P23778	PP2A_BRANA
P24114	LUXA_VIBCL
P24134	FENR_STRGR
P24143	NODI_RHILT
P24222	YHUH_STRGR
P24332	MYX2_CRODU
P24334	MYX4_CRODU
P24365	PTHP_STRSA
P24429	PP71_HCMVT
P24475	RIP3_SURMU
P24694	HPF_ACIFI
P24701	DPO3B_ACTPL
P24742	3SXA_CALBG
P24743	SPI8_SOLTU
P24744	CPI2_SOLTU
P24819	POL2_ARMV
P24902	ACT_PINCO
P24925	ITRA_ALBJU
P24927	ITRB_ALBJU
P24999	NU5M_PISOC
P25010	CCNAL_DAUCA
P25072	PA21_MICTM
P25088	GP2_EHV1D
P25222	VP5_IBDVP
P25261	T2G1_HERAU
P25267	MTG1_HERAU
P25277	YB1M_HERAU
P25281	YE1M_HERAU
P25407	HSOP_PLAFA
P25513	ORND_PLAOR
P25735	UVRA_SERMA
P25761	ATP6_PSEPU
P25933	KPPR1_SELMI
P25934	KPPR2_SELMI
P25937	PSAL_THEVL
P25965	ATP6_ALKAL
P25973	CYT_SOYBN
P26145	PA_I82A2
P26217	ARBH_DICCH
P26226	HTIA_MANSE
P26227	HTIB_MANSE
P26247	NIFU_NOSCO
P26317	CH60_HELVI
P26335	VSE2_TRYBR
P26620	ADHR_DROMA
P26635	EGR2_POERE
P26767	SP2G_BACTK
P26768	RPSX_BACTK
P26812	TMP_BPF41
P26820	RK14_VIGUN
P26840	MATA_LYSSH
P26843	LEPA_PSEFL
P26888	MER20_EUPRA
P26909	XYLB_ARTS7
P26912	NLTP_PINPI
P26913	NLTPB_WHEAT
P26944	MOAC_AZOBR
P27015	SCRY4_NOTSL
P27072	RS13_MUSDO
P27132	ACT2_NAEFO
P27145	RL15_LACLC
P27173	PMRA_LACLC
P27203	H1L5_ENSMI
P27204	H1L6_ENSMI
P27205	EM1_ENSMI
P27327	RDRP_LVX
P27417	VPAP_HHV6G
P27459	PRLA_ACHLY
P27510	APAH_KLEAE
P27583	FABG_PERAE
P27634	EF1A_RHYAM
P27663	MATRX_VHSV0
P27687	HEMT2_PHAGO
P27872	OPNR_RHIRH
P27894	HSP70_LEIBR
P28009	UVRA_PROMI
P28013	CFI2_MEDSA
P28096	WNT4_STRPU
P28099	WN10A_ALOVU
P28103	WNT5A_ALOVU
P28109	WNT5A_ANSCE
P28114	WNT3_EPTST
P28117	WNT5A_PLESK
P28132	WN10B_PLEJO
P28193	PTP1_STYPL
P28194	PTP2_STYPL
P28195	PTP3_STYPL
P28196	PTP4_STYPL
P28197	PTP5_STYPL
P28198	PTP6_STYPL
P28199	PTP7_STYPL
P28200	PTP8_STYPL
P28201	PTP9_STYPL
P28202	PTP10_STYPL
P28203	PTP11_STYPL
P28204	PTP12_STYPL
P28205	PTP13_STYPL
P28206	PTP14_STYPL
P28207	PTP15_STYPL
P28208	PTP16_STYPL
P28209	PTP17_STYPL
P28210	PTP18_STYPL
P28211	PTP19_STYPL
P28212	PTP20_STYPL
P28213	PTP21_STYPL
P28214	PTP22_STYPL
P28215	PTP23_STYPL
P28216	PTP24_STYPL
P28217	PTP25_STYPL
P28218	PTP26_STYPL
P28219	PTP27_STYPL
P28308	PRTE_HALME
P28485	ADHR_DROER
P28486	ADHR_DROTE
P28502	HIR1A_HIRME
P28529	ATPI_DIALT
P28580	NIFQ_ENTAG
P28587	LEC2_AXIPO
P28588	LEC3_AXIPO
P28617	MAP1_GEOSE
P28620	SECY_GEOSE
P28735	HIS8_MYCSM
P29091	BGLS_SCHCO
P29113	PIC2_RHIRD
P29133	DNAK_ACIFR
P29137	CHI1_CASSA
P29174	CSDE1_CAVPO
P29184	HP29_SARPE
P29221	RL16_ACHLA
P29224	RS19_ACHLA
P29259	AH1_PRUSE
P29260	AH2_PRUSE
P29261	AH3_PRUSE
P29262	AH4_PRUSE
P29263	PH1_PRUSE
P29264	PH2_PRUSE
P29265	PH3_PRUSE
P29309	1433_XENLA
P29345	RS6_TOBAC
P29420	NLTP_RAPSA
P29438	DPO3B_SERMA
P29532	GERP_WHEAT
P29541	EFG_STRRA
P29605	LIPT_BURCE
P29734	CPCF_MASLA
P29773	ETS2_LYTVA
P29779	OV252_ONCVO
P29867	NU2M_DROMA
P29868	NU2M_DROSE
P29869	NU2M_DROSI
P29927	UVRA_PARDE
P29950	UNG_SINSX
P30003	UL37_HHV6G
P30170	ACT10_SOLTU
P30172	ACT12_SOLTU
P30174	ADF_BRANA
P30193	EPIZ_STAEP
P30226	DEF2_BRANA
P30227	DEF1_BRACM
P30228	DEF2_BRACM
P30271	AMYB_SECCE
P30322	DPOM_AGABT
P30442	B2MG_MESAU
P30522	GLGC_BACCL
P30525	TRPD_BACCA
P30540	YGLB_GEOSE
P30576	CHS1_AJECA
P30577	CHS2_AJECA
P30578	CHS3_AJECA
P30579	CHS1_AJEDE
P30580	CHS2_AJEDE
P30581	CHS1_ASPNG
P30582	CHS2_ASPNG
P30585	CHS1_EXOJE
P30586	CHS2_EXOJE
P30587	CHS3_EXOJE
P30590	CHS1_EXOEX
P30591	CHS2_EXOEX
P30592	CHS1_RHIAT
P30593	CHS2_RHIAT
P30596	CHS1_SCHCO
P30603	CHS1_XYLBA
P30604	CHS2_XYLBA
P30660	AN_SUHVN
P30782	GRO1_RABIT
P30806	CALR_SPIOL
P30809	JHEA_TRINI
P30810	JHEB_TRINI
P30812	BGAL_RHIRD
P30817	US10_CHV1
P30895	PG108_VACCP
P31010	TX3_PHONI
P31031	T2P1_PROHU
P31082	HSP7S_CUCMA
P31172	CCSA_PEA
P31247	HXB3_XENLA
P31256	HXB6_XENLA
P31261	HXA2_NOTVI
P31262	HXC5_NOTVI
P31357	HXB1_AMBME
P31504	HUNB_APIME
P31505	HUNB_BITTE
P31506	HUNB_CALVI
P31507	KRUP_APIME
P31508	ESCA_APIME
P31509	ESCA_CRYAO
P31534	HMEN_LAMPL
P31535	HMENA_MYXGL
P31536	HMENB_MYXGL
P31537	HME1A_XENLA
P31538	HME1B_XENLA
P31563	TI214_OENBE
P31565	CCSA_OENBE
P31568	YCF2_OENPI
P31569	YCF2_OENVI
P31718	CPXX_RHORH
P31732	OV71_ONCVO
P31832	CALR_PELLE
P31859	PA2B_VIPBE
P31860	GYRB_RHOCA
P31861	DPO3B_RHOCA
P31925	SUS_SACOF
P32101	RLP7_CYBJA
P32197	ELAS_GADMO
P32415	HPA1_PELLE
P32416	HPB9_PELLE
P32574	POLG_PWVMI
P32575	POLG_PWVSE
P32576	POLG_PWVTB
P32815	YGL5_GEOSE
P32954	CYSP1_VASCU
P32955	CYSP2_VASCU
P32956	CYSP3_VASCU
P32957	CYSP4_VASCU
P33036	NRLA_ACISA
P33044	THHR_HORVU
P33045	THHS_HORVU
P33047	APOC1_RABIT
P33163	MDH_THEAL
P33179	NIFU_ANASL
P33191	TUB8_SOLTU
P33556	NLTP2_VITSX
P33564	RS7_MYCIT
P33581	GHR4_RAT
P33585	PABL_STRGR
P33670	PTSN_PSEPU
P33785	TRAJ7_ECOLX
P33789	TRAY8_ECOLX
P33791	THIO_KITAU
P33888	AGI_EUPCH
P33970	BACH_HALHM
P34033	CP2BX_CAVPO
P34153	COG1_CHIOP
P34154	COG2_CHIOP
P34155	COG3_CHIOP
P34156	COG4_CHIOP
P34169	OBP_ANTPO
P34172	OBP_HYACE
P34173	OBP_LYMDI
P34175	PBP_HYACE
P34176	PBP1_LYMDI
P34177	PBP2_LYMDI
P34178	PBP_ORGPS
P34324	BAT15_CAEEL
P34701	RDRP_BPJP3
P34828	EFTS_ARTPT
P34829	RM14_ACAPO
P34830	RM16_ACAPO
P34934	HSP7X_PIG
P35002	CTRP_PENMO
P35018	RPOC2_GALSU
P35043	TRYA3_LUCCU
P35050	TRYP_PENMO
P35051	TRYP_PROAT
P35430	AHD2_TETPY
P35491	PRVM_SCYCA
P35539	FLIN_PECCC
P35586	COCO_LIMPO
P35608	NF1_CHICK
P35634	FLA2_BARBA
P35643	RS12_EIKCO
P35644	EFTU_EIKCO
P35707	FLAV_NOSSM
P35756	IR31_HAEIF
P35758	TCTP_TRYBB
P35889	DNAA_MYCMY
P35892	DNAA_SPIAP
P35894	GU01_RAT
